epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,46638.5,0.76104,0.7879,1.24247,0.53592,0.491,0.49592,0.37411,0.65249,0.69575,1.17017,0.003928,0.003928,0.003928
94,47125.1,0.77452,0.75554,1.2455,0.61297,0.48127,0.5147,0.38888,0.65124,0.68956,1.17312,0.003862,0.003862,0.003862
95,47652.3,0.76116,0.76951,1.24653,0.63569,0.45057,0.54172,0.41726,0.64995,0.69374,1.16563,0.003796,0.003796,0.003796
96,48132.4,0.74488,0.74516,1.24658,0.6209,0.47131,0.54601,0.42236,0.64288,0.68391,1.16237,0.00373,0.00373,0.00373
97,48659.8,0.74907,0.75133,1.24546,0.62575,0.46778,0.50862,0.38938,0.6443,0.68184,1.16331,0.003664,0.003664,0.003664
98,49164.1,0.75239,0.73887,1.22479,0.56581,0.48206,0.49505,0.37765,0.63486,0.68047,1.15804,0.003598,0.003598,0.003598
99,49669,0.75267,0.73531,1.24476,0.58629,0.45863,0.49599,0.37772,0.63321,0.67053,1.15537,0.003532,0.003532,0.003532
100,50195.7,0.77689,0.78197,1.24651,0.60121,0.4677,0.49377,0.37288,0.64386,0.68027,1.16932,0.003466,0.003466,0.003466
101,50676,0.77239,0.76084,1.24133,0.58331,0.45997,0.4907,0.37299,0.6359,0.66869,1.16068,0.0034,0.0034,0.0034
102,51203.1,0.7682,0.75669,1.24804,0.60716,0.46033,0.51135,0.38667,0.63233,0.6716,1.15341,0.003334,0.003334,0.003334
103,51687.6,0.74418,0.72071,1.21676,0.57986,0.47257,0.5026,0.38348,0.63201,0.66836,1.15104,0.003268,0.003268,0.003268
104,52212.7,0.74907,0.71905,1.22114,0.66179,0.4606,0.50286,0.38445,0.62512,0.66739,1.14594,0.003202,0.003202,0.003202
105,52721.2,0.72886,0.71136,1.22316,0.64883,0.47228,0.51601,0.39653,0.62309,0.66754,1.14519,0.003136,0.003136,0.003136
106,53221.6,0.73661,0.69384,1.21885,0.63164,0.48381,0.5124,0.39285,0.62217,0.66696,1.14495,0.00307,0.00307,0.00307
107,53748.2,0.71918,0.69703,1.21071,0.6529,0.4849,0.51338,0.39463,0.61956,0.65533,1.14039,0.003004,0.003004,0.003004
108,54224.4,0.74151,0.69051,1.22651,0.64941,0.45991,0.50425,0.38883,0.61266,0.65801,1.13352,0.002938,0.002938,0.002938
109,54751.3,0.73084,0.69725,1.21018,0.66418,0.4659,0.52099,0.40019,0.61523,0.65588,1.13786,0.002872,0.002872,0.002872
110,55240.1,0.73009,0.67863,1.21763,0.63025,0.47075,0.50914,0.39191,0.61369,0.64952,1.13497,0.002806,0.002806,0.002806
111,55761.3,0.7369,0.70206,1.21269,0.62057,0.47356,0.50991,0.39207,0.61638,0.65039,1.13806,0.00274,0.00274,0.00274
112,56273.9,0.75597,0.7238,1.24234,0.68432,0.47065,0.50662,0.38954,0.61727,0.65302,1.14154,0.002674,0.002674,0.002674
113,56770.3,0.71663,0.68945,1.21631,0.6831,0.46041,0.51048,0.39184,0.61487,0.65288,1.13929,0.002608,0.002608,0.002608
114,57297.2,0.72408,0.70674,1.21458,0.58157,0.48506,0.5108,0.39189,0.61022,0.6467,1.1333,0.002542,0.002542,0.002542
115,57770.5,0.70341,0.66723,1.19749,0.5816,0.48282,0.50914,0.39019,0.6043,0.64564,1.12862,0.002476,0.002476,0.002476
116,58297.5,0.69801,0.65252,1.17946,0.5228,0.48646,0.51628,0.39574,0.6046,0.6425,1.12709,0.00241,0.00241,0.00241
117,58789.1,0.69606,0.66345,1.18943,0.58138,0.49376,0.52191,0.40127,0.60281,0.64158,1.12466,0.002344,0.002344,0.002344
118,59307.1,0.70281,0.63942,1.19984,0.55195,0.58944,0.53373,0.41029,0.6034,0.63826,1.12574,0.002278,0.002278,0.002278
119,59823.5,0.69733,0.65446,1.20551,0.53237,0.58616,0.53991,0.4163,0.60298,0.6387,1.12523,0.002212,0.002212,0.002212
120,60316.1,0.71007,0.62989,1.18558,0.6482,0.48323,0.51839,0.39791,0.59997,0.63352,1.12316,0.002146,0.002146,0.002146
121,60842.9,0.70888,0.64885,1.19181,0.60893,0.47563,0.5142,0.39552,0.59784,0.63294,1.11999,0.00208,0.00208,0.00208
122,61315.1,0.70751,0.67889,1.21526,0.59066,0.55487,0.52132,0.40213,0.59456,0.63242,1.11796,0.002014,0.002014,0.002014
123,61842.1,0.68714,0.67157,1.1997,0.62412,0.53225,0.53181,0.41208,0.5978,0.63321,1.12268,0.001948,0.001948,0.001948
124,62337.2,0.68339,0.63025,1.17641,0.59392,0.54625,0.53079,0.41363,0.59216,0.62925,1.11878,0.001882,0.001882,0.001882
125,62851.3,0.67696,0.6358,1.17928,0.57222,0.55465,0.53464,0.41504,0.59413,0.62825,1.11993,0.001816,0.001816,0.001816
126,63371,0.67834,0.6329,1.16117,0.61384,0.53664,0.5631,0.44113,0.5906,0.62577,1.11681,0.00175,0.00175,0.00175
127,63861.4,0.68545,0.63969,1.18354,0.60692,0.54766,0.53884,0.41465,0.59046,0.62471,1.11676,0.001684,0.001684,0.001684
128,64389.3,0.66773,0.6273,1.16697,0.55935,0.58542,0.53455,0.41223,0.58821,0.63064,1.11508,0.001618,0.001618,0.001618
129,64867.2,0.65606,0.60313,1.16599,0.66548,0.49365,0.52845,0.4075,0.58597,0.62627,1.11383,0.001552,0.001552,0.001552
130,65393.9,0.66108,0.62185,1.16518,0.65608,0.48966,0.5304,0.41063,0.58765,0.62503,1.11439,0.001486,0.001486,0.001486
131,65892.6,0.65657,0.61599,1.16552,0.67663,0.47502,0.53055,0.41199,0.58791,0.62393,1.11489,0.00142,0.00142,0.00142
132,66403.1,0.66931,0.65052,1.18528,0.65065,0.4873,0.52419,0.40685,0.58596,0.62439,1.11253,0.001354,0.001354,0.001354
133,66926.6,0.64986,0.59465,1.15649,0.64757,0.48685,0.5312,0.41201,0.58446,0.62233,1.11252,0.001288,0.001288,0.001288
134,67412.5,0.65513,0.59795,1.16889,0.60577,0.47343,0.52991,0.41118,0.58502,0.61908,1.1142,0.001222,0.001222,0.001222
135,67939,0.66753,0.61352,1.17054,0.51029,0.62093,0.53182,0.41268,0.58459,0.61929,1.11326,0.001156,0.001156,0.001156
136,68417.6,0.64819,0.59883,1.1579,0.52738,0.60019,0.53364,0.4138,0.58111,0.62057,1.10961,0.00109,0.00109,0.00109
137,68944.2,0.65369,0.61521,1.14787,0.57842,0.49368,0.53279,0.4131,0.58013,0.62289,1.10931,0.001024,0.001024,0.001024
138,69446.2,0.63347,0.58646,1.1464,0.53115,0.58201,0.54608,0.42344,0.57813,0.62218,1.10725,0.000958,0.000958,0.000958
139,69952.9,0.63961,0.58243,1.15334,0.56473,0.50565,0.5383,0.41573,0.57758,0.61925,1.10653,0.000892,0.000892,0.000892
140,70479.2,0.6489,0.57844,1.15461,0.58336,0.49778,0.5387,0.41592,0.57482,0.61761,1.1039,0.000826,0.000826,0.000826
141,70963,0.57328,0.49142,1.05855,0.53907,0.59344,0.53643,0.4143,0.57909,0.62094,1.10726,0.00076,0.00076,0.00076
142,71490.9,0.53971,0.44654,1.02247,0.60163,0.48904,0.53199,0.41133,0.58015,0.62135,1.10692,0.000694,0.000694,0.000694
143,71973.9,0.53974,0.43087,1.0342,0.54539,0.59074,0.53657,0.41596,0.57818,0.62008,1.10603,0.000628,0.000628,0.000628
144,72500.7,0.53938,0.43364,1.04117,0.56135,0.58616,0.53805,0.4185,0.57572,0.61483,1.104,0.000562,0.000562,0.000562
145,73008.4,0.5004,0.41505,1.01904,0.56661,0.58841,0.54033,0.41902,0.57318,0.6119,1.10268,0.000496,0.000496,0.000496
146,73509.9,0.49702,0.4155,1.03619,0.60141,0.56154,0.54933,0.4274,0.57078,0.6122,1.10122,0.00043,0.00043,0.00043
147,74037.1,0.50124,0.41606,1.03175,0.58743,0.56881,0.54873,0.42724,0.57024,0.61285,1.10181,0.000364,0.000364,0.000364
148,74514,0.52244,0.42322,1.04676,0.57922,0.56992,0.54754,0.42695,0.56909,0.61388,1.10206,0.000298,0.000298,0.000298
149,75041.5,0.50717,0.42532,1.02447,0.58205,0.56671,0.54717,0.42758,0.56935,0.61423,1.10232,0.000232,0.000232,0.000232
150,75529.9,0.49161,0.39512,1.01972,0.59593,0.56838,0.54721,0.42777,0.56831,0.61439,1.10152,0.000166,0.000166,0.000166
